transaction_id,transaction_amount,transaction_type,location,time_of_day,account_age_days,num_prev_transactions,is_foreign_transaction,is_high_risk_country,has_chip,is_fraud
TXN100430,15.43,atm,WA,evening,527,246,1,0,1,0
TXN100431,143.34,online,CA,morning,2614,147,0,0,0,0
TXN100432,96.29,in_store,WA,night,2596,198,0,0,1,0
TXN100433,10.66,online,NV,afternoon,223,120,0,0,1,0
TXN100434,8.79,online,TX,evening,621,168,0,0,1,0
TXN100435,120.72,transfer,NV,morning,2519,0,0,0,1,0
TXN100436,7.55,online,GA,morning,1887,329,0,0,0,0
TXN100437,172.52,online,MA,afternoon,1089,108,0,0,1,0
TXN100438,122.5,in_store,GA,afternoon,2335,459,0,0,1,0
TXN100439,8.48,atm,OH,morning,142,387,0,0,1,0
TXN100440,8.87,atm,WA,morning,1347,326,0,0,0,0
TXN100441,431.55,in_store,TX,evening,1767,9,0,0,1,0
TXN100442,46.88,atm,MA,night,2091,469,0,0,1,0
TXN100443,46.31,online,FL,night,1720,126,0,0,1,0
TXN100444,167.56,transfer,OH,evening,2988,472,0,0,1,0
TXN100445,294.22,online,IL,morning,2217,156,0,0,1,0
TXN100446,426.88,online,GA,afternoon,1424,230,0,1,1,0
TXN100447,139.99,transfer,MA,afternoon,1480,14,1,0,1,0
TXN100448,47.2,in_store,MA,morning,3198,274,0,0,1,0
TXN100449,8.72,online,GA,evening,2774,486,0,0,0,0
TXN100450,150.12,online,OH,morning,3589,441,0,0,0,0
TXN100451,81.74,in_store,TX,afternoon,1395,365,0,0,0,0
TXN100452,55.2,online,TX,morning,2947,436,0,0,0,0
TXN100453,236.82,online,CA,morning,3593,45,0,1,0,0
TXN100454,11.79,atm,NY,evening,3601,273,0,0,0,0
TXN100455,67.85,in_store,OH,night,3533,105,0,0,1,0
TXN100456,1.14,online,WA,afternoon,2266,2,0,0,1,0
TXN100457,63.24,online,WA,afternoon,2159,325,0,0,1,0
TXN100458,5.8,transfer,OH,morning,3281,252,0,0,1,0
TXN100459,12.65,transfer,GA,afternoon,987,21,0,0,0,0
TXN100460,12.5,transfer,WA,afternoon,2975,54,0,0,1,0
TXN100461,104.76,online,WA,night,3044,373,0,0,1,0
TXN100462,137.06,online,NY,afternoon,3516,447,0,1,1,0
TXN100463,87.56,transfer,MA,afternoon,1158,296,0,0,1,0
TXN100464,327.47,atm,MA,evening,2458,109,0,0,1,0
TXN100465,46.98,atm,OH,evening,2799,372,0,0,0,0
TXN100466,33.65,atm,NV,evening,2406,222,0,0,1,0
TXN100467,202.95,atm,MA,evening,3350,468,0,0,1,0
TXN100468,25.31,in_store,GA,evening,2149,247,0,0,1,0
TXN100469,330.29,transfer,FL,night,1726,135,0,0,0,0
TXN100470,1.22,online,NV,afternoon,162,320,0,0,1,0
TXN100471,350.25,transfer,NY,morning,3341,386,0,0,0,0
TXN100472,4.41,atm,GA,night,3179,412,1,0,1,0
TXN100473,221.77,online,TX,morning,599,245,0,0,0,0
TXN100474,75.01,in_store,NY,evening,2538,69,0,0,0,0
TXN100475,495.68,transfer,CA,afternoon,154,480,0,0,0,0
TXN100476,7.67,online,WA,evening,1064,17,0,0,1,0
TXN100477,80.71,online,IL,night,3569,489,0,0,1,0
TXN100478,348.36,atm,TX,morning,3508,496,0,0,1,0
TXN100479,74.04,atm,NV,afternoon,3018,185,0,0,1,0
TXN100480,99.26,transfer,GA,night,2104,116,0,0,1,0
TXN100481,118.99,in_store,TX,night,236,256,0,0,1,0
TXN100482,60.61,online,CA,afternoon,3323,277,0,0,0,0
TXN100483,98.77,atm,GA,afternoon,341,94,0,1,0,0
TXN100484,87.78,transfer,IL,night,2459,406,0,0,1,1
TXN100485,231.42,atm,NV,morning,1815,391,0,0,1,0
TXN100486,4.65,transfer,NY,morning,1368,412,0,0,0,0
TXN100487,32.98,atm,OH,night,3309,427,1,0,1,0
TXN100488,300.4,in_store,TX,night,325,114,1,0,0,0
TXN100489,220.97,online,IL,evening,431,493,0,0,1,0
TXN100490,60.82,atm,CA,evening,1488,61,0,0,0,0
TXN100491,96.79,online,TX,morning,1626,274,0,0,1,0
TXN100492,32.49,transfer,FL,evening,151,314,0,0,0,0
TXN100493,20.84,in_store,FL,morning,780,496,0,0,1,0
TXN100494,62.31,online,NV,afternoon,135,123,0,0,1,0
TXN100495,43.6,atm,NY,evening,2868,79,0,0,0,0
TXN100496,87.62,online,NV,morning,1089,146,0,0,0,0
TXN100497,8.09,online,NV,morning,1603,484,0,0,1,0
TXN100498,366.5,transfer,WA,night,101,21,0,0,1,0
TXN100499,428.39,in_store,NY,morning,597,82,0,0,1,0
TXN100500,119.79,in_store,WA,evening,3268,323,0,0,1,0
TXN100501,76.81,online,GA,night,1274,4,0,0,1,0
TXN100502,37.04,online,IL,night,105,260,1,0,1,0
TXN100503,168.09,transfer,IL,evening,2799,408,0,0,0,0
TXN100504,115.43,online,NY,afternoon,1039,279,1,0,1,0
TXN100505,17.75,transfer,NY,evening,3312,128,0,0,0,0
TXN100506,241.83,in_store,GA,evening,2305,113,0,0,1,0
TXN100507,172.9,in_store,IL,night,482,283,1,0,0,0
TXN100508,299.17,transfer,GA,evening,795,46,0,0,1,0
TXN100509,129.36,online,OH,afternoon,516,340,0,0,1,0
TXN100510,95.04,in_store,CA,afternoon,2745,187,0,1,1,0
TXN100511,54.17,atm,FL,afternoon,1527,18,0,0,1,0
TXN100512,269.9,transfer,OH,night,859,86,0,0,1,0
TXN100513,201.04,in_store,NV,evening,2868,141,0,0,1,1
TXN100514,4.63,in_store,TX,morning,1970,250,0,0,1,0
TXN100515,2.67,in_store,WA,evening,1000,325,0,0,1,0
TXN100516,47.23,atm,MA,afternoon,519,479,0,0,0,0
TXN100517,166.36,atm,TX,evening,2453,369,0,0,1,0
TXN100518,436.43,atm,NY,night,2308,479,0,0,0,0
TXN100519,16.3,online,CA,evening,1965,7,0,0,1,0
TXN100520,90.17,transfer,OH,night,2779,36,0,0,1,0
TXN100521,47.95,online,MA,morning,3326,85,0,0,0,0
TXN100522,350.37,atm,MA,morning,504,71,1,1,0,0
TXN100523,184.59,transfer,NY,night,1133,380,0,0,1,0
TXN100524,182.22,online,OH,evening,1739,485,0,0,1,0
TXN100525,63.24,online,MA,afternoon,1629,265,0,0,1,0
TXN100526,53.58,online,OH,night,3311,66,0,0,1,0
TXN100527,31.94,atm,WA,evening,3398,140,1,0,1,0
TXN100528,5.8,in_store,WA,evening,1225,294,0,1,1,0
TXN100529,200.04,transfer,MA,evening,3190,63,1,0,0,0
TXN100530,167.61,atm,MA,afternoon,255,29,1,0,1,0
TXN100531,817.24,transfer,NY,afternoon,2220,387,0,0,1,0
TXN100532,569.49,atm,OH,afternoon,737,44,1,0,1,0
TXN100533,81.07,online,IL,night,1744,133,0,0,1,0
TXN100534,146.53,online,GA,night,83,15,0,0,1,0
TXN100535,289.62,in_store,GA,afternoon,2273,277,0,0,1,0
TXN100536,189.48,in_store,TX,night,1782,218,0,0,1,0
TXN100537,28.42,transfer,TX,afternoon,3590,276,1,0,0,0
TXN100538,59.88,in_store,MA,night,2922,220,0,0,1,0
TXN100539,13.83,in_store,FL,evening,2375,192,0,0,0,1
TXN100540,308.02,transfer,WA,afternoon,1483,157,0,0,1,0
TXN100541,93.18,atm,NV,night,2614,23,0,0,1,0
TXN100542,25.96,in_store,OH,evening,608,319,0,0,1,0
TXN100543,111.38,atm,CA,evening,1728,140,0,0,1,0
TXN100544,96.27,online,CA,night,529,221,0,0,0,0
TXN100545,44.34,in_store,WA,evening,2701,25,1,0,1,0
TXN100546,12.05,online,TX,morning,2918,97,0,0,1,0
TXN100547,111.34,online,NY,afternoon,235,275,0,0,1,0
TXN100548,73.46,atm,CA,afternoon,1971,60,0,0,0,0
TXN100549,147.98,transfer,MA,evening,2957,379,0,0,0,0
TXN100550,73.43,in_store,FL,night,1190,242,0,0,0,0
TXN100551,191.18,atm,CA,morning,2485,389,0,0,1,0
TXN100552,80.28,transfer,GA,night,308,426,0,0,0,0
TXN100553,82.31,online,FL,afternoon,1498,432,0,0,1,0
TXN100554,209.28,in_store,FL,evening,706,8,0,0,1,0
TXN100555,51.66,online,CA,morning,970,383,1,0,0,0
TXN100556,14.39,online,NY,evening,2348,356,0,1,1,0
TXN100557,2.92,in_store,NY,morning,470,420,0,0,0,0
TXN100558,140.71,transfer,TX,evening,1281,271,0,0,1,0
TXN100559,96.84,transfer,WA,night,2204,259,0,0,1,0
TXN100560,121.77,in_store,MA,afternoon,1323,31,0,0,1,0
TXN100561,23.95,in_store,NV,evening,1873,339,0,0,1,0
TXN100562,14.66,atm,IL,evening,1813,92,0,1,1,0
TXN100563,1.47,atm,NV,morning,1905,478,0,0,1,0
TXN100564,43.17,online,GA,night,2564,127,0,0,1,0
TXN100565,89.14,in_store,NY,night,577,236,0,0,1,0
TXN100566,49.8,transfer,TX,morning,3256,16,1,0,0,0
TXN100567,57.53,online,GA,night,1015,40,0,0,1,0
TXN100568,234.51,online,NV,afternoon,3014,472,0,0,0,0
TXN100569,42.81,online,FL,evening,2849,300,1,0,1,0
TXN100570,72.15,online,WA,morning,2096,271,0,0,0,0
TXN100571,153.09,transfer,FL,night,454,275,0,0,1,0
TXN100572,50.51,online,NV,afternoon,3013,41,0,0,1,0
TXN100573,97.31,in_store,CA,afternoon,2135,265,0,0,1,0
TXN100574,198.31,atm,WA,night,2500,51,0,0,0,0
TXN100575,298.62,transfer,TX,night,1828,187,0,0,1,0
TXN100576,15.91,in_store,OH,morning,3649,431,1,0,0,0
TXN100577,261.17,in_store,FL,night,2921,150,0,1,0,0
TXN100578,67.75,in_store,CA,morning,1713,243,0,0,0,0
TXN100579,29.87,atm,GA,evening,3203,288,1,0,1,0
TXN100580,61.46,atm,OH,afternoon,3177,490,0,0,1,0
TXN100581,391.37,atm,GA,morning,1978,126,0,0,1,0
TXN100582,67.85,in_store,NY,afternoon,95,204,0,0,1,0
TXN100583,39.86,atm,OH,evening,844,408,1,0,1,0
TXN100584,100.35,online,WA,night,1204,305,0,0,1,0
TXN100585,27.46,atm,NY,morning,2979,356,1,0,1,0
TXN100586,7.89,transfer,WA,night,1839,99,0,0,0,0
TXN100587,13.8,in_store,MA,afternoon,466,343,0,0,1,0
TXN100588,13.7,in_store,CA,morning,819,453,0,0,1,0
TXN100589,16.48,online,NV,evening,2050,78,0,0,1,0
TXN100590,14.95,atm,GA,evening,3169,182,0,0,1,0
TXN100591,102.41,atm,NV,night,264,97,0,0,0,0
TXN100592,20.07,transfer,OH,evening,1768,67,0,0,1,0
TXN100593,42.41,online,FL,evening,704,333,0,0,0,0
TXN100594,227.1,transfer,FL,night,2175,387,0,0,0,0
TXN100595,64.24,transfer,GA,night,1062,27,0,0,0,0
TXN100596,110.13,in_store,NY,morning,956,28,0,0,0,0
TXN100597,18.91,in_store,GA,morning,3605,337,0,0,0,0
TXN100598,21.36,atm,MA,night,790,121,0,0,1,0
TXN100599,4.17,atm,MA,afternoon,3591,211,0,0,0,0
TXN100600,18.5,transfer,NV,afternoon,2504,175,0,0,0,0
TXN100601,32.65,atm,OH,morning,256,104,0,0,0,0
TXN100602,19.48,transfer,MA,morning,1806,479,0,0,1,0
TXN100603,9.29,atm,CA,night,2094,71,0,0,1,0
TXN100604,12.86,atm,NY,afternoon,2640,490,0,0,1,0
TXN100605,61.76,in_store,NY,night,2305,109,0,0,1,0
TXN100606,23.11,in_store,MA,morning,735,112,0,0,1,0
TXN100607,45.3,in_store,IL,evening,1845,396,0,1,1,0
TXN100608,70.0,in_store,FL,evening,1291,231,0,0,1,0
TXN100609,117.25,online,IL,evening,3482,493,0,0,0,0
TXN100610,4.01,in_store,OH,night,1440,42,0,0,0,0
TXN100611,160.65,online,OH,afternoon,698,264,0,0,1,1
TXN100612,98.86,in_store,WA,morning,2331,295,0,0,0,0
TXN100613,8.53,atm,OH,afternoon,3409,45,0,0,1,0
TXN100614,206.81,transfer,WA,afternoon,1875,494,0,0,1,0
TXN100615,253.67,atm,NY,morning,1367,57,0,0,0,0
TXN100616,6.3,atm,CA,afternoon,1354,224,1,0,0,0
TXN100617,32.42,online,TX,evening,147,439,0,0,1,0
TXN100618,164.09,in_store,FL,morning,1898,139,0,0,0,0
TXN100619,137.94,transfer,WA,evening,2127,100,0,0,1,0
TXN100620,20.4,transfer,NV,night,1843,280,0,1,1,0
TXN100621,23.49,in_store,CA,evening,1617,237,1,0,1,0
TXN100622,46.28,online,GA,night,3282,88,0,0,1,0
TXN100623,66.27,online,NV,night,572,245,0,0,1,0
TXN100624,96.3,online,CA,morning,2404,399,0,0,1,0
TXN100625,46.03,transfer,NV,evening,1556,178,0,0,1,0
TXN100626,62.09,online,MA,evening,3597,379,0,0,1,0
TXN100627,137.62,online,NV,evening,3021,463,0,0,1,0
TXN100628,3.74,transfer,WA,morning,1299,230,0,0,1,0
TXN100629,29.09,transfer,CA,night,631,98,0,0,1,0
TXN100630,124.95,atm,GA,night,3644,214,1,0,1,0
TXN100631,225.58,transfer,OH,night,2179,199,0,0,1,0
TXN100632,71.68,in_store,NV,morning,3331,255,0,0,0,0
TXN100633,75.95,transfer,GA,morning,417,436,0,0,1,0
TXN100634,11.34,transfer,CA,afternoon,1632,493,0,0,0,1
TXN100635,59.31,online,GA,evening,1757,435,0,0,0,0
TXN100636,76.06,atm,TX,night,3312,194,0,0,1,0
TXN100637,27.77,online,TX,afternoon,2726,379,0,0,1,0
TXN100638,31.37,atm,NV,afternoon,3531,23,0,0,1,0
TXN100639,47.37,online,NV,evening,368,362,0,0,1,0
TXN100640,2.03,in_store,NV,morning,2261,469,0,0,1,0
TXN100641,38.87,online,FL,afternoon,85,269,0,0,1,0
TXN100642,23.76,online,MA,morning,3056,277,0,0,1,0
TXN100643,39.67,in_store,GA,morning,1335,225,0,0,1,0
TXN100644,12.76,in_store,IL,evening,2649,227,0,0,1,0
TXN100645,221.21,transfer,NY,afternoon,1181,127,0,0,1,0
TXN100646,90.04,online,NV,night,746,30,0,0,1,0
TXN100647,113.66,in_store,WA,afternoon,1779,340,0,0,0,0
TXN100648,155.67,in_store,TX,night,1692,250,0,0,1,0
TXN100649,69.0,transfer,TX,night,3085,57,0,0,1,0
TXN100650,9.09,atm,OH,morning,3609,324,0,0,1,0
TXN100651,77.03,in_store,NY,night,2293,146,0,0,1,0
TXN100652,88.39,in_store,GA,evening,3191,105,0,1,1,0
TXN100653,136.82,online,CA,afternoon,3021,436,1,0,1,1
TXN100654,56.5,transfer,NY,morning,343,84,0,0,0,0
TXN100655,13.65,online,MA,morning,2310,1,0,1,0,0
TXN100656,33.38,atm,NV,night,2822,436,0,0,0,0
TXN100657,45.11,transfer,WA,morning,2652,450,0,0,0,0
TXN100658,103.82,online,GA,evening,917,302,0,0,1,0
TXN100659,84.58,in_store,GA,evening,276,370,0,0,1,0
TXN100660,44.02,in_store,NV,morning,2519,52,0,0,1,0
TXN100661,430.62,transfer,MA,morning,1952,440,0,0,1,0
TXN100662,93.08,in_store,NV,evening,2212,221,0,1,1,0
TXN100663,27.08,online,NV,night,3093,481,0,0,1,0
TXN100664,10.73,transfer,NY,morning,1055,24,0,0,1,0
TXN100665,16.59,in_store,WA,night,190,34,0,0,0,0
TXN100666,28.23,in_store,GA,morning,2217,156,1,0,1,0
TXN100667,17.52,atm,OH,evening,2381,459,0,0,0,0
TXN100668,20.65,atm,NV,morning,1513,342,0,0,1,0
TXN100669,33.56,transfer,FL,morning,1767,475,0,0,1,0
TXN100670,19.04,atm,CA,morning,154,365,0,0,0,0
TXN100671,227.08,online,NV,evening,3014,144,0,0,1,0
TXN100672,8.36,in_store,NV,evening,1938,335,0,0,1,0
TXN100673,74.34,in_store,GA,evening,1400,432,0,0,0,0
TXN100674,52.83,in_store,TX,afternoon,1647,439,0,0,1,0
TXN100675,403.86,transfer,IL,afternoon,2007,456,0,0,0,0
TXN100676,11.88,transfer,CA,afternoon,3425,386,0,0,1,0
TXN100677,50.73,atm,TX,afternoon,2484,277,1,1,1,0
TXN100678,348.91,in_store,NY,evening,3570,478,0,0,1,0
TXN100679,200.62,in_store,FL,morning,193,397,0,1,0,0
TXN100680,169.87,in_store,IL,evening,891,386,0,0,1,0
TXN100681,29.83,in_store,CA,afternoon,2317,293,0,0,1,0
TXN100682,18.74,in_store,TX,night,1266,342,0,0,1,0
TXN100683,110.46,online,WA,night,2226,276,0,0,1,0
TXN100684,265.04,in_store,WA,evening,2661,178,0,0,1,1
TXN100685,81.37,online,MA,morning,3204,279,0,0,1,0
TXN100686,84.77,in_store,NV,afternoon,1236,351,0,0,0,0
TXN100687,32.85,transfer,FL,morning,534,300,0,1,1,0
TXN100688,146.75,transfer,IL,morning,554,196,0,0,1,0
TXN100689,20.71,online,CA,morning,1433,224,0,0,0,0
TXN100690,39.11,in_store,WA,afternoon,1797,427,0,0,1,0
TXN100691,55.41,transfer,FL,evening,2852,46,0,0,1,0
TXN100692,70.85,transfer,IL,afternoon,3125,184,0,0,1,0
TXN100693,27.76,in_store,MA,afternoon,730,402,0,0,1,0
TXN100694,12.2,in_store,WA,evening,3234,161,0,0,1,0
TXN100695,94.32,transfer,GA,evening,1047,130,0,0,0,0
TXN100696,34.06,in_store,WA,evening,79,294,1,0,1,1
TXN100697,87.05,atm,OH,night,3035,91,0,0,1,0
TXN100698,16.77,in_store,GA,night,724,74,0,0,0,0
TXN100699,65.61,transfer,FL,evening,55,443,0,0,0,0
TXN100700,76.05,transfer,MA,morning,2727,137,0,0,0,0
TXN100701,5.32,online,TX,night,40,167,0,0,1,0
TXN100702,41.04,atm,NY,afternoon,837,257,0,0,1,0
TXN100703,14.43,transfer,NV,afternoon,1155,237,0,0,0,0
TXN100704,6.55,atm,NV,night,2088,44,0,0,1,0
TXN100705,460.12,in_store,WA,afternoon,3213,486,0,0,1,0
TXN100706,38.91,transfer,CA,evening,2849,410,1,1,1,0
TXN100707,166.01,online,GA,afternoon,2847,308,0,0,1,1
TXN100708,29.39,transfer,OH,night,1002,136,0,0,1,0
TXN100709,114.41,online,WA,morning,3268,102,1,0,0,0
TXN100710,142.81,atm,MA,afternoon,2484,128,0,0,0,0
TXN100711,90.54,online,NY,afternoon,1098,160,0,0,1,0
TXN100712,63.79,in_store,TX,morning,871,37,0,0,1,0
TXN100713,53.08,in_store,NY,night,2794,56,0,0,1,0
TXN100714,42.9,in_store,OH,morning,388,160,0,0,1,0
TXN100715,265.26,transfer,NY,afternoon,2631,175,1,0,1,0
TXN100716,177.56,in_store,NY,night,314,258,0,0,1,0
TXN100717,335.32,in_store,FL,evening,2477,287,0,0,0,0
TXN100718,13.27,transfer,MA,night,1504,460,0,0,0,0
TXN100719,131.26,atm,MA,night,1665,404,0,0,0,0
TXN100720,278.61,in_store,IL,evening,3545,323,0,0,1,0
TXN100721,20.0,in_store,WA,night,2465,144,0,0,1,0
TXN100722,6.88,transfer,CA,afternoon,3457,425,0,0,1,0
TXN100723,135.14,atm,IL,afternoon,2861,67,0,0,0,0
TXN100724,85.44,atm,MA,afternoon,454,339,0,0,1,0
TXN100725,184.41,atm,NV,afternoon,1059,267,0,0,1,0
TXN100726,15.06,transfer,WA,evening,1949,217,0,0,0,0
TXN100727,158.61,online,OH,afternoon,2518,300,0,0,1,0
TXN100728,22.52,online,FL,night,385,163,0,0,0,0
TXN100729,17.87,in_store,TX,morning,2996,335,0,0,0,0
TXN100730,17.94,in_store,NV,evening,2842,178,0,0,0,0
TXN100731,168.51,in_store,MA,evening,583,390,0,0,1,0
TXN100732,109.42,online,WA,morning,1916,416,0,0,0,0
TXN100733,74.04,transfer,MA,afternoon,297,47,0,0,1,0
TXN100734,44.45,in_store,GA,afternoon,1945,193,0,0,0,0
TXN100735,209.72,transfer,IL,night,3069,288,0,0,1,0
TXN100736,49.83,in_store,TX,afternoon,1270,205,0,0,0,0
TXN100737,169.61,transfer,TX,afternoon,93,83,0,0,1,0
TXN100738,57.83,transfer,CA,night,2519,100,0,0,1,0
TXN100739,47.31,online,GA,afternoon,2618,154,0,0,1,1
TXN100740,62.12,transfer,NY,morning,1328,46,0,0,1,0
TXN100741,35.86,atm,GA,afternoon,499,233,0,0,1,0
TXN100742,137.68,online,TX,morning,3317,340,0,0,1,0
TXN100743,69.86,in_store,NV,morning,2049,449,0,0,0,0
TXN100744,26.42,online,CA,morning,1866,298,0,0,1,0
TXN100745,229.83,atm,OH,afternoon,2053,335,0,0,0,0
TXN100746,48.43,atm,NV,afternoon,1619,146,0,0,0,0
TXN100747,78.43,transfer,WA,evening,907,195,1,0,1,0
TXN100748,236.95,atm,NY,night,1247,393,0,0,0,0
TXN100749,97.88,atm,IL,night,2789,21,0,0,0,0
TXN100750,12.43,atm,OH,evening,2090,459,0,0,1,0
TXN100751,281.06,atm,NV,morning,251,193,0,0,0,0
TXN100752,98.81,in_store,WA,night,1758,385,0,0,0,0
TXN100753,40.78,in_store,MA,evening,1449,488,0,0,1,0
TXN100754,15.0,online,FL,morning,910,363,1,0,0,0
TXN100755,158.0,transfer,NY,evening,868,353,0,0,1,0
TXN100756,96.78,in_store,IL,afternoon,781,273,0,0,1,0
TXN100757,76.24,atm,CA,afternoon,299,383,0,1,1,0
TXN100758,224.33,transfer,GA,morning,3399,207,0,0,1,0
TXN100759,155.4,in_store,FL,morning,1664,274,0,0,0,0
TXN100760,16.45,online,NY,afternoon,761,494,0,0,1,0
TXN100761,37.36,atm,OH,night,2921,216,0,0,1,0
TXN100762,28.57,transfer,MA,night,645,413,0,0,1,0
TXN100763,136.24,in_store,CA,afternoon,3533,495,0,0,1,0
TXN100764,3.41,transfer,TX,night,1461,389,0,0,1,1
TXN100765,84.37,in_store,NV,afternoon,2142,26,0,0,1,0
TXN100766,143.74,online,NV,evening,3139,14,0,0,1,0
TXN100767,209.37,atm,CA,evening,2105,158,0,0,1,0
TXN100768,41.87,online,TX,evening,1342,427,0,0,0,0
TXN100769,172.18,atm,NV,night,1932,213,0,0,1,0
TXN100770,11.72,atm,NY,evening,2314,459,0,0,0,0
TXN100771,187.37,transfer,CA,morning,3227,393,0,0,0,0
TXN100772,13.64,in_store,CA,morning,413,404,1,0,1,0
TXN100773,50.63,online,OH,evening,2403,430,0,0,1,0
TXN100774,159.6,online,TX,morning,114,438,0,0,1,0
TXN100775,16.24,online,OH,evening,2826,378,0,0,0,0
TXN100776,26.04,transfer,TX,evening,275,350,0,0,0,0
TXN100777,128.1,transfer,OH,afternoon,2465,163,0,0,1,0
TXN100778,127.31,transfer,CA,evening,3006,126,0,0,1,0
TXN100779,102.48,atm,GA,morning,2343,329,0,0,1,0
TXN100780,118.4,online,GA,night,2838,57,0,0,1,0
TXN100781,78.25,atm,GA,evening,833,146,0,0,1,0
TXN100782,29.01,online,CA,afternoon,3306,470,0,0,1,0
TXN100783,42.42,online,NV,morning,2305,447,1,0,1,0
TXN100784,20.04,in_store,MA,afternoon,269,255,0,0,0,0
TXN100785,239.09,online,IL,evening,1126,109,0,0,1,0
TXN100786,87.56,transfer,MA,evening,417,393,0,0,1,0
TXN100787,51.22,transfer,GA,evening,2455,48,0,0,1,0
TXN100788,61.99,transfer,NV,evening,2289,181,0,0,0,1
TXN100789,294.28,in_store,CA,morning,2872,60,0,0,0,0
TXN100790,16.65,in_store,WA,night,705,442,0,0,1,0
TXN100791,88.24,atm,NV,evening,2726,474,0,0,1,1
TXN100792,70.5,online,WA,afternoon,200,234,0,0,0,0
TXN100793,94.53,online,CA,morning,1205,241,1,0,1,0
TXN100794,1.83,transfer,NY,morning,1730,129,0,0,1,0
TXN100795,205.67,transfer,TX,morning,838,330,0,0,1,0
TXN100796,269.0,transfer,IL,afternoon,2181,263,1,0,1,0
TXN100797,83.27,transfer,MA,night,3323,402,0,0,1,0
TXN100798,119.29,transfer,OH,afternoon,1335,207,0,0,1,0
TXN100799,255.75,transfer,OH,afternoon,3489,451,0,0,0,0
TXN100800,122.84,online,TX,afternoon,2449,141,0,0,1,0
TXN100801,16.55,in_store,NV,evening,158,21,0,0,1,0
TXN100802,85.87,transfer,OH,evening,3505,16,0,0,0,0
TXN100803,93.32,online,FL,afternoon,2297,362,1,0,1,0
TXN100804,55.19,transfer,OH,afternoon,1226,318,0,0,0,0
TXN100805,133.35,atm,CA,evening,501,121,0,0,1,0
TXN100806,272.37,atm,TX,evening,1913,281,0,0,1,1
TXN100807,259.79,online,IL,night,3065,226,0,0,1,0
TXN100808,59.94,in_store,TX,afternoon,3554,419,0,0,1,0
TXN100809,12.02,atm,IL,morning,2685,372,0,1,1,0
TXN100810,418.92,atm,FL,night,1555,300,0,0,1,0
TXN100811,182.57,in_store,OH,morning,3153,496,0,0,1,0
TXN100812,13.31,atm,TX,night,2171,285,0,0,0,0
TXN100813,253.63,transfer,WA,afternoon,1629,115,0,0,0,0
TXN100814,203.94,in_store,GA,morning,1074,148,0,0,0,1
TXN100815,73.16,atm,FL,evening,2183,403,0,0,0,0
TXN100816,89.47,in_store,NV,night,1901,169,0,0,0,0
TXN100817,50.92,transfer,WA,morning,1253,89,0,0,1,0
TXN100818,5.63,atm,IL,night,1897,118,0,0,1,0
TXN100819,40.83,online,TX,afternoon,1405,183,0,1,1,0
TXN100820,162.38,atm,IL,morning,3382,395,0,0,1,0
TXN100821,0.46,atm,IL,morning,1335,263,0,0,1,0
TXN100822,40.57,transfer,FL,morning,641,226,0,0,1,0
TXN100823,50.78,online,WA,night,2926,92,0,0,1,0
TXN100824,77.09,online,TX,evening,1592,116,0,0,0,0
TXN100825,252.39,online,OH,evening,3346,489,1,0,1,0
TXN100826,42.52,transfer,NY,evening,977,446,0,0,1,0
TXN100827,42.61,transfer,MA,afternoon,1628,311,0,0,0,0
TXN100828,133.75,transfer,MA,morning,883,390,1,0,0,0
TXN100829,60.19,transfer,FL,evening,1939,317,0,0,0,0
TXN100830,25.44,transfer,NV,evening,2506,120,0,0,1,0
TXN100831,60.23,online,CA,morning,2007,316,0,0,1,0
TXN100832,15.18,in_store,NY,afternoon,1091,137,0,0,1,0
TXN100833,19.41,transfer,TX,night,1472,230,0,0,1,0
TXN100834,68.99,in_store,MA,night,331,305,0,0,1,0
TXN100835,54.29,atm,NV,night,668,147,0,0,1,0
TXN100836,246.33,atm,CA,morning,100,283,0,0,1,0
TXN100837,45.0,transfer,WA,afternoon,1952,141,0,0,0,1
TXN100838,86.89,atm,TX,morning,675,331,0,0,1,0
TXN100839,100.04,in_store,IL,night,1818,7,0,0,1,0
TXN100840,1.32,atm,NV,evening,2602,390,0,0,0,0
TXN100841,108.93,atm,TX,evening,203,4,0,0,0,0
TXN100842,19.61,in_store,NY,evening,2028,256,0,0,1,0
TXN100843,324.6,atm,IL,night,119,366,1,0,0,0
TXN100844,16.09,transfer,NY,afternoon,2445,328,0,0,1,0
TXN100845,53.55,in_store,GA,night,2878,491,0,0,0,0
TXN100846,8.92,in_store,MA,morning,3308,245,1,0,1,0
TXN100847,576.81,online,CA,afternoon,3163,465,0,1,1,0
TXN100848,69.75,online,NV,evening,2396,234,0,0,0,0
TXN100849,90.48,in_store,IL,afternoon,853,361,0,0,1,0
TXN100850,6.94,in_store,MA,afternoon,580,9,0,0,1,0
TXN100851,138.61,online,FL,night,89,241,0,0,1,0
TXN100852,23.56,transfer,NY,afternoon,1158,441,1,0,1,0
TXN100853,228.33,atm,GA,night,1292,320,0,0,1,0
TXN100854,22.96,atm,NY,morning,1515,187,0,0,0,0
TXN100855,21.16,atm,TX,afternoon,156,403,0,0,0,0
TXN100856,3.72,in_store,WA,afternoon,112,313,0,0,0,0
TXN100857,63.88,transfer,GA,afternoon,1273,426,0,0,1,0
TXN100858,83.2,online,GA,evening,3509,412,0,0,1,0
TXN100859,6.8,transfer,CA,night,975,1,0,1,0,0
TXN100860,149.4,transfer,NV,night,1670,153,0,0,1,0
